ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
5.172.188.90,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Poland,PL,53.81949996948242,22.364999771118164,AS60279,"PerformanceConnectData(aws_NA=EndpointServerData(ping=352, connections=ConnectionAttempts(success=35, fail=502), uptime=6.0%), ora_UK=EndpointServerData(ping=177, connections=ConnectionAttempts(success=32, fail=500), uptime=6.0%), ora_JP=EndpointServerData(ping=603, connections=ConnectionAttempts(success=48, fail=488), uptime=8.0%), ms_HK=EndpointServerData(ping=511, connections=ConnectionAttempts(success=55, fail=477), uptime=10.0%))",,"2022-06-09 17:11:14.0","2022-06-09 17:13:21.0",,,
5.172.188.92,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Poland,PL,53.81949996948242,22.364999771118164,AS60279,"PerformanceConnectData(aws_NA=EndpointServerData(ping=531, connections=ConnectionAttempts(success=41, fail=489), uptime=7.0%), ora_UK=EndpointServerData(ping=174, connections=ConnectionAttempts(success=48, fail=479), uptime=9.0%), ora_JP=EndpointServerData(ping=653, connections=ConnectionAttempts(success=38, fail=489), uptime=7.0%), ms_HK=EndpointServerData(ping=510, connections=ConnectionAttempts(success=48, fail=487), uptime=8.0%))",,"2022-06-09 16:12:33.0","2022-06-09 17:13:21.0",,,
5.172.188.93,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Poland,PL,53.81949996948242,22.364999771118164,AS60279,"PerformanceConnectData(aws_NA=EndpointServerData(ping=349, connections=ConnectionAttempts(success=38, fail=472), uptime=7.0%), ora_UK=EndpointServerData(ping=171, connections=ConnectionAttempts(success=47, fail=467), uptime=9.0%), ora_JP=EndpointServerData(ping=644, connections=ConnectionAttempts(success=43, fail=476), uptime=8.0%), ms_HK=EndpointServerData(ping=516, connections=ConnectionAttempts(success=43, fail=474), uptime=8.0%))",,"2022-06-09 17:10:53.0","2022-06-09 17:12:51.0",,,
5.178.204.235,2082,,,"[ProtocolDataType(type=socks4, port=2082, tls=true, autoRead=[false])]",,true,,Georgia,GE,41.71630096435547,44.83869934082031,AS16010,"PerformanceConnectData(aws_NA=EndpointServerData(ping=494, connections=ConnectionAttempts(success=65, fail=467), uptime=12.0%), ora_UK=EndpointServerData(ping=329, connections=ConnectionAttempts(success=80, fail=460), uptime=14.0%), ora_JP=EndpointServerData(ping=776, connections=ConnectionAttempts(success=62, fail=475), uptime=11.0%), ms_HK=EndpointServerData(ping=661, connections=ConnectionAttempts(success=63, fail=474), uptime=11.0%))",,"2022-06-09 17:08:27.0","2022-06-09 17:11:06.0",,,
5.178.217.227,31019,,,"[ProtocolDataType(type=socks4, port=31019, tls=true, autoRead=[false])]",,true,,Georgia,GE,41.71630096435547,44.83869934082031,AS16010,"PerformanceConnectData(aws_NA=EndpointServerData(ping=479, connections=ConnectionAttempts(success=89, fail=444), uptime=16.0%), ora_UK=EndpointServerData(ping=327, connections=ConnectionAttempts(success=76, fail=453), uptime=14.0%), ora_JP=EndpointServerData(ping=749, connections=ConnectionAttempts(success=82, fail=452), uptime=15.0%), ms_HK=EndpointServerData(ping=650, connections=ConnectionAttempts(success=85, fail=447), uptime=15.0%))",,"2022-06-09 16:59:34.0","2022-06-09 17:13:06.0",,,
5.180.100.24,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"LLC ONLINETELECOM",Ukraine,UA,50.45220184326172,30.52869987487793,AS41813,"PerformanceConnectData(aws_NA=EndpointServerData(ping=419, connections=ConnectionAttempts(success=87, fail=448), uptime=16.0%), ora_UK=EndpointServerData(ping=316, connections=ConnectionAttempts(success=83, fail=454), uptime=15.0%), ora_JP=EndpointServerData(ping=724, connections=ConnectionAttempts(success=84, fail=445), uptime=15.0%), ms_HK=EndpointServerData(ping=624, connections=ConnectionAttempts(success=101, fail=433), uptime=18.0%))",,"2022-06-09 17:05:22.0","2022-06-09 17:11:36.0",,,
5.181.248.202,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"LLC ""WEB PRO""",Ukraine,UA,50.45800018310547,30.53030014038086,AS209116,"PerformanceConnectData(aws_NA=EndpointServerData(ping=327, connections=ConnectionAttempts(success=85, fail=450), uptime=15.0%), ora_UK=EndpointServerData(ping=174, connections=ConnectionAttempts(success=73, fail=461), uptime=13.0%), ora_JP=EndpointServerData(ping=566, connections=ConnectionAttempts(success=76, fail=451), uptime=14.0%), ms_HK=EndpointServerData(ping=515, connections=ConnectionAttempts(success=65, fail=470), uptime=12.0%))",,"2022-06-09 17:08:06.0","2022-06-09 17:13:35.0",,,
5.187.4.253,3128,,,"[ProtocolDataType(type=https, port=3128, tls=false, autoRead=[false]), ProtocolDataType(type=http, port=3128, tls=true, autoRead=[false])]",,true,"Fornex Hosting S.L",Germany,DE,50.11880111694336,8.684300422668457,AS44066,"PerformanceConnectData(aws_NA=EndpointServerData(ping=131, connections=ConnectionAttempts(success=83, fail=949), uptime=8.0%), ora_UK=EndpointServerData(ping=3153, connections=ConnectionAttempts(success=87, fail=955), uptime=8.0%), ora_JP=EndpointServerData(ping=1785, connections=ConnectionAttempts(success=77, fail=957), uptime=7.0%), ms_HK=EndpointServerData(ping=397, connections=ConnectionAttempts(success=63, fail=972), uptime=6.0%))",,"2022-06-09 16:10:00.0","2022-06-09 17:13:06.0",,,
5.188.64.79,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Kazakhstan,KZ,43.26380157470703,76.9292984008789,AS200590,"PerformanceConnectData(aws_NA=EndpointServerData(ping=626, connections=ConnectionAttempts(success=70, fail=449), uptime=13.0%), ora_UK=EndpointServerData(ping=501, connections=ConnectionAttempts(success=85, fail=430), uptime=16.0%), ora_JP=EndpointServerData(ping=857, connections=ConnectionAttempts(success=66, fail=449), uptime=12.0%), ms_HK=EndpointServerData(ping=803, connections=ConnectionAttempts(success=94, fail=418), uptime=18.0%))",,"2022-06-09 16:56:58.0","2022-06-09 17:11:22.0",,,
5.188.136.52,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,,Ukraine,UA,48.460201263427734,35.032501220703125,AS50340,"PerformanceConnectData(aws_NA=EndpointServerData(ping=681, connections=ConnectionAttempts(success=91, fail=953), uptime=8.0%), ora_UK=EndpointServerData(ping=2709, connections=ConnectionAttempts(success=75, fail=974), uptime=7.0%), ora_JP=EndpointServerData(ping=6325, connections=ConnectionAttempts(success=47, fail=991), uptime=4.0%), ms_HK=EndpointServerData(ping=3482, connections=ConnectionAttempts(success=81, fail=964), uptime=7.0%))",,"2022-06-09 17:10:46.0","2022-06-09 17:13:35.0",,,
5.188.211.50,7777,,,"[ProtocolDataType(type=socks4, port=7777, tls=true, autoRead=[false]), ProtocolDataType(type=socks5, port=7777, tls=true, autoRead=[false])]",,true,,Russia,RU,55.73860168457031,37.6068000793457,AS34665,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3362, connections=ConnectionAttempts(success=13, fail=978), uptime=1.0%), ora_UK=EndpointServerData(ping=7260, connections=ConnectionAttempts(success=17, fail=963), uptime=1.0%), ora_JP=EndpointServerData(ping=5199, connections=ConnectionAttempts(success=11, fail=974), uptime=1.0%), ms_HK=EndpointServerData(ping=3447, connections=ConnectionAttempts(success=14, fail=972), uptime=1.0%))",,"2022-06-09 16:12:32.0","2022-06-09 17:13:21.0",,,
5.189.170.180,5566,,,"[ProtocolDataType(type=https, port=5566, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=5566, tls=false, autoRead=[false]), ProtocolDataType(type=http, port=5566, tls=true, autoRead=[false]), ProtocolDataType(type=socks5, port=5566, tls=false, autoRead=[false])]",,true,"Contabo GmbH",Germany,DE,49.404998779296875,11.161700248718262,AS51167,"PerformanceConnectData(aws_NA=EndpointServerData(ping=7019, connections=ConnectionAttempts(success=233, fail=1883), uptime=11.0%), ora_UK=EndpointServerData(ping=8015, connections=ConnectionAttempts(success=235, fail=1866), uptime=11.0%), ora_JP=EndpointServerData(ping=4455, connections=ConnectionAttempts(success=238, fail=1885), uptime=11.0%), ms_HK=EndpointServerData(ping=6349, connections=ConnectionAttempts(success=230, fail=1879), uptime=10.0%))",,"2022-06-09 17:05:39.0","2022-06-09 17:13:21.0",,,
5.189.186.24,5566,,,"[ProtocolDataType(type=socks5, port=5566, tls=false, autoRead=[false]), ProtocolDataType(type=socks4, port=5566, tls=false, autoRead=[false]), ProtocolDataType(type=https, port=5566, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=5566, tls=true, autoRead=[false])]",,true,"Contabo GmbH",Germany,DE,49.404998779296875,11.161700248718262,AS51167,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4552, connections=ConnectionAttempts(success=239, fail=1885), uptime=11.0%), ora_UK=EndpointServerData(ping=3013, connections=ConnectionAttempts(success=208, fail=1899), uptime=9.0%), ora_JP=EndpointServerData(ping=3485, connections=ConnectionAttempts(success=210, fail=1896), uptime=9.0%), ms_HK=EndpointServerData(ping=3292, connections=ConnectionAttempts(success=208, fail=1908), uptime=9.0%))",,"2022-06-09 17:12:37.0","2022-06-09 17:13:21.0",,,
5.189.229.42,1080,,,"[ProtocolDataType(type=socks5, port=1080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=1081, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=1080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=1081, tls=true, autoRead=[false])]",,true,,Russia,RU,55.73860168457031,37.6068000793457,AS49505,"PerformanceConnectData(aws_NA=EndpointServerData(ping=8563, connections=ConnectionAttempts(success=422, fail=1620), uptime=20.0%), ora_UK=EndpointServerData(ping=5124, connections=ConnectionAttempts(success=466, fail=1571), uptime=22.0%), ora_JP=EndpointServerData(ping=1523, connections=ConnectionAttempts(success=465, fail=1595), uptime=22.0%), ms_HK=EndpointServerData(ping=5292, connections=ConnectionAttempts(success=420, fail=1617), uptime=20.0%))",,"2022-06-09 17:04:06.0","2022-06-09 17:13:21.0",,,
5.190.60.221,3629,,,"[ProtocolDataType(type=socks4, port=3629, tls=true, autoRead=[false])]",,true,"Iran Telecommunication Company PJS",Iran,IR,35.698001861572266,51.4114990234375,AS58224,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2312, connections=ConnectionAttempts(success=39, fail=478), uptime=7.0%), ora_UK=EndpointServerData(ping=2764, connections=ConnectionAttempts(success=54, fail=467), uptime=10.0%), ora_JP=EndpointServerData(ping=3441, connections=ConnectionAttempts(success=55, fail=466), uptime=10.0%), ms_HK=EndpointServerData(ping=2480, connections=ConnectionAttempts(success=44, fail=477), uptime=8.0%))",,"2022-06-09 17:04:46.0","2022-06-09 17:13:06.0",,,
5.196.224.66,5005,,,"[ProtocolDataType(type=socks5, port=5005, tls=true, autoRead=[false])]",,true,OVH,France,FR,48.85820007324219,2.33870005607605,AS16276,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5270, connections=ConnectionAttempts(success=17, fail=473), uptime=3.0%), ora_UK=EndpointServerData(ping=80, connections=ConnectionAttempts(success=14, fail=471), uptime=2.0%), ora_JP=EndpointServerData(ping=6996, connections=ConnectionAttempts(success=13, fail=467), uptime=2.0%), ms_HK=EndpointServerData(ping=1207, connections=ConnectionAttempts(success=9, fail=473), uptime=1.0%))",,"2022-06-09 17:08:40.0","2022-06-09 17:08:51.0",,,
5.201.178.102,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"This belongs to Mobinnet and will remain in mobinnet",Iran,IR,35.698001861572266,51.4114990234375,AS50810,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1117, connections=ConnectionAttempts(success=207, fail=333), uptime=38.0%), ora_UK=EndpointServerData(ping=498, connections=ConnectionAttempts(success=232, fail=306), uptime=43.0%), ora_JP=EndpointServerData(ping=870, connections=ConnectionAttempts(success=229, fail=306), uptime=42.0%), ms_HK=EndpointServerData(ping=748, connections=ConnectionAttempts(success=212, fail=324), uptime=39.0%))",,"2022-06-09 17:11:51.0","2022-06-09 17:12:07.0",,,
5.226.125.10,10801,,,"[ProtocolDataType(type=socks4, port=10801, tls=true, autoRead=[false])]",,true,"Patrol Group",Poland,PL,52.2484016418457,21.002599716186523,AS12741,"PerformanceConnectData(aws_NA=EndpointServerData(ping=383, connections=ConnectionAttempts(success=60, fail=475), uptime=11.0%), ora_UK=EndpointServerData(ping=162, connections=ConnectionAttempts(success=55, fail=475), uptime=10.0%), ora_JP=EndpointServerData(ping=605, connections=ConnectionAttempts(success=65, fail=470), uptime=12.0%), ms_HK=EndpointServerData(ping=480, connections=ConnectionAttempts(success=55, fail=479), uptime=10.0%))",,"2022-06-09 17:05:26.0","2022-06-09 17:09:52.0",,,
8.39.228.5,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.96699905395508,-105.4843978881836,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=455, connections=ConnectionAttempts(success=45, fail=468), uptime=8.0%), ora_UK=EndpointServerData(ping=562, connections=ConnectionAttempts(success=30, fail=482), uptime=5.0%), ora_JP=EndpointServerData(ping=569, connections=ConnectionAttempts(success=40, fail=471), uptime=7.0%), ms_HK=EndpointServerData(ping=673, connections=ConnectionAttempts(success=37, fail=472), uptime=7.0%))",,"2022-06-09 16:12:27.0","2022-06-09 17:10:51.0",,,
8.39.228.9,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.96699905395508,-105.4843978881836,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=407, connections=ConnectionAttempts(success=12, fail=504), uptime=2.0%), ora_UK=EndpointServerData(ping=558, connections=ConnectionAttempts(success=9, fail=509), uptime=1.0%), ora_JP=EndpointServerData(ping=563, connections=ConnectionAttempts(success=14, fail=508), uptime=2.0%), ms_HK=EndpointServerData(ping=657, connections=ConnectionAttempts(success=7, fail=515), uptime=1.0%))",,"2022-06-09 16:01:16.0","2022-06-09 17:11:52.0",,,
8.39.228.33,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.96699905395508,-105.4843978881836,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=418, connections=ConnectionAttempts(success=36, fail=495), uptime=6.0%), ora_UK=EndpointServerData(ping=559, connections=ConnectionAttempts(success=47, fail=488), uptime=8.0%), ora_JP=EndpointServerData(ping=576, connections=ConnectionAttempts(success=42, fail=487), uptime=7.0%), ms_HK=EndpointServerData(ping=677, connections=ConnectionAttempts(success=44, fail=492), uptime=8.0%))",,"2022-06-09 17:10:30.0","2022-06-09 17:13:50.0",,,
8.39.228.113,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.96699905395508,-105.4843978881836,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=421, connections=ConnectionAttempts(success=28, fail=492), uptime=5.0%), ora_UK=EndpointServerData(ping=551, connections=ConnectionAttempts(success=25, fail=497), uptime=4.0%), ora_JP=EndpointServerData(ping=567, connections=ConnectionAttempts(success=31, fail=487), uptime=5.0%), ms_HK=EndpointServerData(ping=670, connections=ConnectionAttempts(success=24, fail=492), uptime=4.0%))",,"2022-06-09 17:10:29.0","2022-06-09 17:13:07.0",,,
8.39.228.170,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,40.014198303222656,-105.2853012084961,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=424, connections=ConnectionAttempts(success=37, fail=480), uptime=7.0%), ora_UK=EndpointServerData(ping=561, connections=ConnectionAttempts(success=22, fail=496), uptime=4.0%), ora_JP=EndpointServerData(ping=569, connections=ConnectionAttempts(success=28, fail=488), uptime=5.0%), ms_HK=EndpointServerData(ping=665, connections=ConnectionAttempts(success=29, fail=484), uptime=5.0%))",,"2022-06-09 16:13:15.0","2022-06-09 17:12:21.0",,,
8.42.68.49,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,40.014198303222656,-105.2853012084961,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=437, connections=ConnectionAttempts(success=12, fail=508), uptime=2.0%), ora_UK=EndpointServerData(ping=549, connections=ConnectionAttempts(success=10, fail=513), uptime=1.0%), ora_JP=EndpointServerData(ping=590, connections=ConnectionAttempts(success=4, fail=512), uptime=0.0%), ms_HK=EndpointServerData(ping=681, connections=ConnectionAttempts(success=13, fail=510), uptime=2.0%))",,"2022-06-09 17:03:46.0","2022-06-09 17:12:21.0",,,
8.42.68.85,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.82320022583008,-105.28250122070312,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=422, connections=ConnectionAttempts(success=9, fail=514), uptime=1.0%), ora_UK=EndpointServerData(ping=568, connections=ConnectionAttempts(success=9, fail=506), uptime=1.0%), ora_JP=EndpointServerData(ping=576, connections=ConnectionAttempts(success=9, fail=518), uptime=1.0%), ms_HK=EndpointServerData(ping=668, connections=ConnectionAttempts(success=14, fail=503), uptime=2.0%))",,"2022-06-09 17:07:11.0","2022-06-09 17:08:36.0",,,
8.42.68.97,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,false,"Level 3, LLC","United States",US,39.82320022583008,-105.28250122070312,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=432, connections=ConnectionAttempts(success=22, fail=502), uptime=4.0%), ora_UK=EndpointServerData(ping=578, connections=ConnectionAttempts(success=22, fail=495), uptime=4.0%), ora_JP=EndpointServerData(ping=570, connections=ConnectionAttempts(success=21, fail=499), uptime=4.0%), ms_HK=EndpointServerData(ping=685, connections=ConnectionAttempts(success=14, fail=508), uptime=2.0%))",,"2022-06-09 16:11:34.0","2022-06-09 17:13:21.0",,,
8.42.68.109,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,false,"Level 3, LLC","United States",US,39.82320022583008,-105.28250122070312,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=415, connections=ConnectionAttempts(success=9, fail=497), uptime=1.0%), ora_UK=EndpointServerData(ping=549, connections=ConnectionAttempts(success=13, fail=492), uptime=2.0%), ora_JP=EndpointServerData(ping=583, connections=ConnectionAttempts(success=8, fail=503), uptime=1.0%), ms_HK=EndpointServerData(ping=659, connections=ConnectionAttempts(success=11, fail=494), uptime=2.0%))",,"2022-06-09 16:57:21.0","2022-06-09 17:11:36.0",,,
8.42.68.113,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,false,"Level 3, LLC","United States",US,39.82320022583008,-105.28250122070312,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=428, connections=ConnectionAttempts(success=10, fail=466), uptime=2.0%), ora_UK=EndpointServerData(ping=555, connections=ConnectionAttempts(success=5, fail=467), uptime=1.0%), ora_JP=EndpointServerData(ping=582, connections=ConnectionAttempts(success=12, fail=461), uptime=2.0%), ms_HK=EndpointServerData(ping=673, connections=ConnectionAttempts(success=11, fail=460), uptime=2.0%))",,"2022-06-09 16:58:10.0","2022-06-09 17:13:50.0",,,
8.42.68.197,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.81589889526367,-105.47019958496094,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=433, connections=ConnectionAttempts(success=37, fail=499), uptime=6.0%), ora_UK=EndpointServerData(ping=548, connections=ConnectionAttempts(success=36, fail=498), uptime=6.0%), ora_JP=EndpointServerData(ping=564, connections=ConnectionAttempts(success=49, fail=489), uptime=9.0%), ms_HK=EndpointServerData(ping=672, connections=ConnectionAttempts(success=38, fail=497), uptime=7.0%))",,"2022-06-09 17:12:56.0","2022-06-09 17:13:21.0",,,
8.42.71.1,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.82320022583008,-105.28250122070312,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=420, connections=ConnectionAttempts(success=25, fail=484), uptime=4.0%), ora_UK=EndpointServerData(ping=551, connections=ConnectionAttempts(success=28, fail=481), uptime=5.0%), ora_JP=EndpointServerData(ping=568, connections=ConnectionAttempts(success=24, fail=478), uptime=4.0%), ms_HK=EndpointServerData(ping=670, connections=ConnectionAttempts(success=19, fail=491), uptime=3.0%))",,"2022-06-09 16:09:45.0","2022-06-09 17:07:22.0",,,
8.42.71.5,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.82320022583008,-105.28250122070312,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=412, connections=ConnectionAttempts(success=29, fail=484), uptime=5.0%), ora_UK=EndpointServerData(ping=560, connections=ConnectionAttempts(success=24, fail=495), uptime=4.0%), ora_JP=EndpointServerData(ping=607, connections=ConnectionAttempts(success=32, fail=491), uptime=6.0%), ms_HK=EndpointServerData(ping=680, connections=ConnectionAttempts(success=19, fail=501), uptime=3.0%))",,"2022-06-09 17:06:36.0","2022-06-09 17:06:51.0",,,
8.42.71.224,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.82320022583008,-105.28250122070312,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=417, connections=ConnectionAttempts(success=38, fail=478), uptime=7.0%), ora_UK=EndpointServerData(ping=551, connections=ConnectionAttempts(success=44, fail=465), uptime=8.0%), ora_JP=EndpointServerData(ping=594, connections=ConnectionAttempts(success=35, fail=475), uptime=6.0%), ms_HK=EndpointServerData(ping=655, connections=ConnectionAttempts(success=35, fail=482), uptime=6.0%))",,"2022-06-09 16:04:56.0","2022-06-09 17:12:37.0",,,
8.42.71.225,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.82320022583008,-105.28250122070312,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=406, connections=ConnectionAttempts(success=27, fail=490), uptime=5.0%), ora_UK=EndpointServerData(ping=602, connections=ConnectionAttempts(success=43, fail=476), uptime=8.0%), ora_JP=EndpointServerData(ping=609, connections=ConnectionAttempts(success=31, fail=485), uptime=6.0%), ms_HK=EndpointServerData(ping=645, connections=ConnectionAttempts(success=35, fail=479), uptime=6.0%))",,"2022-06-09 16:09:15.0","2022-06-09 17:13:21.0",,,
8.136.192.43,80,,,"[ProtocolDataType(type=socks4, port=80, tls=false, autoRead=[false]), ProtocolDataType(type=socks5, port=80, tls=false, autoRead=[false])]",,true,"Aliyun Computing Co.",China,CN,30.299400329589844,120.16120147705078,AS37963,"PerformanceConnectData(aws_NA=EndpointServerData(ping=285, connections=ConnectionAttempts(success=959, fail=9), uptime=99.0%), ora_UK=EndpointServerData(ping=293, connections=ConnectionAttempts(success=965, fail=8), uptime=99.0%), ora_JP=EndpointServerData(ping=278, connections=ConnectionAttempts(success=967, fail=9), uptime=99.0%), ms_HK=EndpointServerData(ping=275, connections=ConnectionAttempts(success=967, fail=6), uptime=99.0%))",,"2022-06-09 17:10:18.0","2022-06-09 17:10:37.0",,,
8.208.91.118,8888,,,"[ProtocolDataType(type=http, port=8888, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8000, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=3128, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=81, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8000, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=81, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8008, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=3128, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8081, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8081, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=80, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8800, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8888, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8800, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8008, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=80, tls=true, autoRead=[false])]",,true,"Aliyun Computing Co.","United Kingdom",GB,51.51639938354492,-0.09300000220537186,AS45102,"PerformanceConnectData(aws_NA=EndpointServerData(ping=12856, connections=ConnectionAttempts(success=71, fail=4452), uptime=1.0%), ora_UK=EndpointServerData(ping=9040, connections=ConnectionAttempts(success=112, fail=4398), uptime=2.0%), ora_JP=EndpointServerData(ping=10913, connections=ConnectionAttempts(success=44, fail=4437), uptime=0.0%), ms_HK=EndpointServerData(ping=8989, connections=ConnectionAttempts(success=42, fail=4512), uptime=0.0%))",,"2022-06-09 17:02:48.0","2022-06-09 17:13:21.0",,,
8.209.220.34,80,,,"[ProtocolDataType(type=socks5, port=80, tls=false, autoRead=[false])]",,true,"Alibaba.com Singapore E-Commerce Private Limited",Japan,JP,35.689300537109375,139.6898956298828,AS45102,"PerformanceConnectData(aws_NA=EndpointServerData(ping=256, connections=ConnectionAttempts(success=494, fail=0), uptime=100.0%), ora_UK=EndpointServerData(ping=256, connections=ConnectionAttempts(success=488, fail=0), uptime=100.0%), ora_JP=EndpointServerData(ping=268, connections=ConnectionAttempts(success=489, fail=0), uptime=100.0%), ms_HK=EndpointServerData(ping=263, connections=ConnectionAttempts(success=487, fail=0), uptime=100.0%))",,"2022-06-09 17:08:25.0","2022-06-09 17:08:36.0",,,
8.210.18.98,27831,,,"[ProtocolDataType(type=socks5, port=27831, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=27831, tls=true, autoRead=[false])]",,true,"Alibaba.com Singapore E-Commerce Private Limited","Hong Kong",HK,22.290800094604492,114.15010070800781,AS45102,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2217, connections=ConnectionAttempts(success=23, fail=985), uptime=2.0%), ora_UK=EndpointServerData(ping=1862, connections=ConnectionAttempts(success=14, fail=997), uptime=1.0%), ora_JP=EndpointServerData(ping=8056, connections=ConnectionAttempts(success=17, fail=987), uptime=1.0%), ms_HK=EndpointServerData(ping=4408, connections=ConnectionAttempts(success=20, fail=986), uptime=1.0%))",,"2022-06-09 16:59:07.0","2022-06-09 17:12:21.0",,,
8.210.210.94,27832,,,"[ProtocolDataType(type=socks4, port=27832, tls=true, autoRead=[false]), ProtocolDataType(type=socks5, port=27832, tls=true, autoRead=[false])]",,true,"Alibaba.com Singapore E-Commerce Private Limited","Hong Kong",HK,22.290800094604492,114.15010070800781,AS45102,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1920, connections=ConnectionAttempts(success=20, fail=972), uptime=2.0%), ora_UK=EndpointServerData(ping=2272, connections=ConnectionAttempts(success=6, fail=992), uptime=0.0%), ora_JP=EndpointServerData(ping=1065, connections=ConnectionAttempts(success=14, fail=979), uptime=1.0%), ms_HK=EndpointServerData(ping=642, connections=ConnectionAttempts(success=19, fail=974), uptime=1.0%))",,"2022-06-09 16:11:41.0","2022-06-09 17:13:07.0",,,
